ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
363,AKHA,,,,akha1245,traditional,wurm1981pacific,features,feature,map_1
366,MAL,,,,mall1246,traditional,wurm1981pacific,features,feature,map_1
368,KHAMET,,,,lame1256,traditional,wurm1981pacific,features,feature,map_1
370,LAHU,,,,lahu1253,traditional,wurm1981pacific,features,feature,map_1
373,MOK,,,,mokk1243,traditional,wurm1981pacific,features,feature,map_1
378,PHANG,,,,phan1252,traditional,wurm1981pacific,features,feature,map_1
395,AKHA,,,,akha1245,traditional,wurm1981pacific,features,feature,map_1
397,XINH MUL,,,,puoc1238,traditional,wurm1981pacific,features,feature,map_1
402,KHMU,,,,khmu1256,traditional,wurm1981pacific,features,feature,map_1
404,MEO,,,,hmon1337,traditional,wurm1981pacific,features,feature,map_1
406,PONG1,,,,phon1246,traditional,wurm1981pacific,features,feature,map_1
407,PONG3,,,,puoc1238,traditional,wurm1981pacific,features,feature,map_1
425,THAI DAM(LAO SONG),,,,taid1247,traditional,wurm1981pacific,features,feature,map_1
427,AKHA,,,,akha1245,traditional,wurm1981pacific,features,feature,map_1
428,LUE,,,,luuu1242,traditional,wurm1981pacific,features,feature,map_1
431,BIT,,,,bitt1240,traditional,wurm1981pacific,features,feature,map_1
434,KHAO,,,,khan1274,traditional,wurm1981pacific,features,feature,map_1
438,CHINESE,,,,midd1354,traditional,wurm1981pacific,features,feature,map_1
444,SILA,,,,sila1247,traditional,wurm1981pacific,features,feature,map_1
448,MRABRI,,,,mlab1235,traditional,wurm1981pacific,features,feature,map_1
450,MUANG,,,,nort2740,traditional,wurm1981pacific,features,feature,map_1
452,PRAY/PHAY,,,,phai1238,traditional,wurm1981pacific,features,feature,map_1
458,KHMU,,,,khmu1256,traditional,wurm1981pacific,features,feature,map_1
462,PHAY,,,,phai1238,traditional,wurm1981pacific,features,feature,map_1
464,PHNAN,,,,phan1254,traditional,wurm1981pacific,features,feature,map_1
468,LAMET,,,,lame1256,traditional,wurm1981pacific,features,feature,map_1
469,MEO,,,,hmon1337,traditional,wurm1981pacific,features,feature,map_1
